id	name	source	reference	confidence	roles
cpx30277	cpx30277	KEGG	null	0.0	ftr30277;triggering;0;1
cpx30280	cpx30280	KEGG	null	0.0	ftr30280;triggering;0;1
cpx30281	cpx30281	KEGG	null	0.0	ftr30281;triggering;0;1
cpx30282	cpx30282	KEGG	null	0.0	ftr30282;triggering;0;1
cpx30283	cpx30283	KEGG	null	0.0	ftr30283;triggering;0;1
cpx30284	cpx30284	KEGG	null	0.0	ftr30284;triggering;0;1
cpx30285	cpx30285	KEGG	null	0.0	ftr30285;triggering;0;1
cpx30289	cpx30289	KEGG	null	0.0	ftr30289;triggering;0;1
cpx30293	cpx30293	KEGG	null	0.0	ftr30293;triggering;0;1
cpx30294	cpx30294	KEGG	null	0.0	ftr30294;triggering;0;1
cpx30295	cpx30295	KEGG	null	0.0	ftr30295;triggering;0;1
cpx30296	cpx30296	KEGG	null	0.0	ftr30296;triggering;0;1
cpx30297	cpx30297	KEGG	null	0.0	ftr30297;triggering;0;1
cpx30298	cpx30298	KEGG	null	0.0	ftr30298;triggering;0;1
cpx30301	cpx30301	KEGG	null	0.0	ftr30301;triggering;0;1
cpx30303	cpx30303	KEGG	null	0.0	ftr30303;triggering;0;1
cpx30304	cpx30304	KEGG	null	0.0	ftr30304;triggering;0;1
cpx30305	cpx30305	KEGG	null	0.0	ftr30305;triggering;0;1
cpx30307	cpx30307	KEGG	null	0.0	ftr30307;triggering;0;1
cpx30310	cpx30310	KEGG	null	0.0	ftr30310;triggering;0;1
cpx30311	cpx30311	KEGG	null	0.0	ftr30311;triggering;0;1
cpx30312	cpx30312	KEGG	null	0.0	ftr30312;triggering;0;1
cpx30313	cpx30313	KEGG	null	0.0	ftr30313;triggering;0;1
cpx30315	cpx30315	KEGG	null	0.0	ftr30315;triggering;0;1
cpx30317	cpx30317	KEGG	null	0.0	ftr30317;triggering;0;1
cpx30321	cpx30321	KEGG	null	0.0	ftr30321;triggering;0;1
cpx30324	cpx30324	KEGG	null	0.0	ftr30324;triggering;0;1
cpx30325	cpx30325	KEGG	null	0.0	ftr30325;triggering;0;1
cpx30326	cpx30326	KEGG	null	0.0	ftr30326;triggering;0;1
cpx30327	cpx30327	KEGG	null	0.0	ftr30327;triggering;0;1
cpx30330	cpx30330	KEGG	null	0.0	ftr30330;triggering;0;1
cpx30331	cpx30331	KEGG	null	0.0	ftr30331;triggering;0;1
cpx30332	cpx30332	KEGG	null	0.0	ftr30332;triggering;0;1
cpx30333	cpx30333	KEGG	null	0.0	ftr30333;triggering;0;1
cpx30336	cpx30336	KEGG	null	0.0	ftr30336;triggering;0;1
cpx30337	cpx30337	KEGG	null	0.0	ftr30337;triggering;0;1
cpx30338	cpx30338	KEGG	null	0.0	ftr30338;triggering;0;1
cpx30339	cpx30339	KEGG	null	0.0	ftr30339;triggering;0;1
cpx30340	cpx30340	KEGG	null	0.0	ftr30340;triggering;0;1
cpx30341	cpx30341	KEGG	null	0.0	ftr30341;triggering;0;1
cpx30342	cpx30342	KEGG	null	0.0	ftr30342;triggering;0;1
cpx30345	cpx30345	KEGG	null	0.0	ftr30345;triggering;0;1
cpx30346	cpx30346	KEGG	null	0.0	ftr30346;triggering;0;1
cpx30348	cpx30348	KEGG	null	0.0	ftr30348;triggering;0;1
cpx30349	cpx30349	KEGG	null	0.0	ftr30349;triggering;0;1
cpx30351	cpx30351	KEGG	null	0.0	ftr30351;triggering;0;1
cpx30352	cpx30352	KEGG	null	0.0	ftr30352;triggering;0;1
cpx30353	cpx30353	KEGG	null	0.0	ftr30353;triggering;0;1
cpx30354	cpx30354	KEGG	null	0.0	ftr30354;triggering;0;1
cpx30356	cpx30356	KEGG	null	0.0	ftr30356;triggering;0;1
cpx30359	cpx30359	KEGG	null	0.0	ftr30359;triggering;0;1
cpx30363	cpx30363	KEGG	null	0.0	ftr30363;triggering;0;1
cpx30364	cpx30364	KEGG	null	0.0	ftr30364;triggering;0;1
cpx30365	cpx30365	KEGG	null	0.0	ftr30365;triggering;0;1
cpx30366	cpx30366	KEGG	null	0.0	ftr30366;triggering;0;1
cpx30367	cpx30367	KEGG	null	0.0	ftr30367;triggering;0;1
cpx30374	cpx30374	KEGG	null	0.0	ftr30374;triggering;0;1
cpx30375	cpx30375	KEGG	null	0.0	ftr30375;triggering;0;1
cpx30376	cpx30376	KEGG	null	0.0	ftr30376;triggering;0;1
cpx30377	cpx30377	KEGG	null	0.0	ftr30377;triggering;0;1
cpx30378	cpx30378	KEGG	null	0.0	ftr30378;triggering;0;1
cpx30379	cpx30379	KEGG	null	0.0	ftr30379;triggering;0;1
cpx30380	cpx30380	KEGG	null	0.0	ftr30380;triggering;0;1
cpx30381	cpx30381	KEGG	null	0.0	ftr30381;triggering;0;1
cpx30382	cpx30382	KEGG	null	0.0	ftr30382;triggering;0;1
cpx30383	cpx30383	KEGG	null	0.0	ftr30383;triggering;0;1
cpx30384	cpx30384	KEGG	null	0.0	ftr30384;triggering;0;1
cpx30386	cpx30386	KEGG	null	0.0	ftr30386;triggering;0;1
cpx30387	cpx30387	KEGG	null	0.0	ftr30387;triggering;0;1
cpx30388	cpx30388	KEGG	null	0.0	ftr30388;triggering;0;1
cpx30392	cpx30392	KEGG	null	0.0	ftr30392;triggering;0;1
cpx30393	cpx30393	KEGG	null	0.0	ftr30393;triggering;0;1
cpx30394	cpx30394	KEGG	null	0.0	ftr30394;triggering;0;1
cpx30395	cpx30395	KEGG	null	0.0	ftr30395;triggering;0;1
cpx30396	cpx30396	KEGG	null	0.0	ftr30396;triggering;0;1
cpx30397	cpx30397	KEGG	null	0.0	ftr30397;triggering;0;1
cpx30399	cpx30399	KEGG	null	0.0	ftr30399;triggering;0;1
cpx30401	cpx30401	KEGG	null	0.0	ftr30401;triggering;0;1
cpx30402	cpx30402	KEGG	null	0.0	ftr30402;triggering;0;1
cpx30403	cpx30403	KEGG	null	0.0	ftr30403;triggering;0;1
cpx30404	cpx30404	KEGG	null	0.0	ftr30404;triggering;0;1
cpx30405	cpx30405	KEGG	null	0.0	ftr30405;triggering;0;1
cpx30406	cpx30406	KEGG	null	0.0	ftr30406;triggering;0;1
cpx30410	cpx30410	KEGG	null	0.0	ftr30410;triggering;0;1
cpx30412	cpx30412	KEGG	null	0.0	ftr30412;triggering;0;1
cpx30413	cpx30413	KEGG	null	0.0	ftr30413;triggering;0;1
cpx30414	cpx30414	KEGG	null	0.0	ftr30414;triggering;0;1
cpx30415	cpx30415	KEGG	null	0.0	ftr30415;triggering;0;1
cpx30417	cpx30417	KEGG	null	0.0	ftr30417;triggering;0;1
cpx30419	cpx30419	KEGG	null	0.0	ftr30419;triggering;0;1
cpx30420	cpx30420	KEGG	null	0.0	ftr30420;triggering;0;1
cpx30421	cpx30421	KEGG	null	0.0	ftr30421;triggering;0;1
cpx30422	cpx30422	KEGG	null	0.0	ftr30422;triggering;0;1
cpx30423	cpx30423	KEGG	null	0.0	ftr30423;triggering;0;1
cpx30424	cpx30424	KEGG	null	0.0	ftr30424;triggering;0;1
cpx30425	cpx30425	KEGG	null	0.0	ftr30425;triggering;0;1
cpx30426	cpx30426	KEGG	null	0.0	ftr30426;triggering;0;1
cpx30427	cpx30427	KEGG	null	0.0	ftr30427;triggering;0;1
cpx30429	cpx30429	KEGG	null	0.0	ftr30429;triggering;0;1
cpx30430	cpx30430	KEGG	null	0.0	ftr30430;triggering;0;1
cpx30431	cpx30431	KEGG	null	0.0	ftr30431;triggering;0;1
cpx30432	cpx30432	KEGG	null	0.0	ftr30432;triggering;0;1
cpx30434	cpx30434	KEGG	null	0.0	ftr30434;triggering;0;1
cpx30435	cpx30435	KEGG	null	0.0	ftr30435;triggering;0;1
cpx30437	cpx30437	KEGG	null	0.0	ftr30437;triggering;0;1
cpx30438	cpx30438	KEGG	null	0.0	ftr30438;triggering;0;1
cpx30439	cpx30439	KEGG	null	0.0	ftr30439;triggering;0;1
cpx30442	cpx30442	KEGG	null	0.0	ftr30442;triggering;0;1
cpx30443	cpx30443	KEGG	null	0.0	ftr30443;triggering;0;1
cpx30444	cpx30444	KEGG	null	0.0	ftr30444;triggering;0;1
cpx30445	cpx30445	KEGG	null	0.0	ftr30445;triggering;0;1
cpx30446	cpx30446	KEGG	null	0.0	ftr30446;triggering;0;1
cpx30447	cpx30447	KEGG	null	0.0	ftr30447;triggering;0;1
cpx30448	cpx30448	KEGG	null	0.0	ftr30448;triggering;0;1
cpx30449	cpx30449	KEGG	null	0.0	ftr30449;triggering;0;1
cpx30450	cpx30450	KEGG	null	0.0	ftr30450;triggering;0;1
cpx30453	cpx30453	KEGG	null	0.0	ftr30453;triggering;0;1
cpx30454	cpx30454	KEGG	null	0.0	ftr30454;triggering;0;1
cpx30455	cpx30455	KEGG	null	0.0	ftr30455;triggering;0;1
cpx30456	cpx30456	KEGG	null	0.0	ftr30456;triggering;0;1
cpx30459	cpx30459	KEGG	null	0.0	ftr30459;triggering;0;1
cpx30460	cpx30460	KEGG	null	0.0	ftr30460;triggering;0;1
cpx30461	cpx30461	KEGG	null	0.0	ftr30461;triggering;0;1
cpx30462	cpx30462	KEGG	null	0.0	ftr30462;triggering;0;1
cpx30463	cpx30463	KEGG	null	0.0	ftr30463;triggering;0;1
cpx30464	cpx30464	KEGG	null	0.0	ftr30464;triggering;0;1
cpx30465	cpx30465	KEGG	null	0.0	ftr30465;triggering;0;1
cpx30466	cpx30466	KEGG	null	0.0	ftr30466;triggering;0;1
cpx30467	cpx30467	KEGG	null	0.0	ftr30467;triggering;0;1
cpx30468	cpx30468	KEGG	null	0.0	ftr30468;triggering;0;1
cpx30469	cpx30469	KEGG	null	0.0	ftr30469;triggering;0;1
cpx30470	cpx30470	KEGG	null	0.0	ftr30470;triggering;0;1
cpx30471	cpx30471	KEGG	null	0.0	ftr30471;triggering;0;1
cpx30472	cpx30472	KEGG	null	0.0	ftr30472;triggering;0;1
cpx30473	cpx30473	KEGG	null	0.0	ftr30473;triggering;0;1
cpx30475	cpx30475	KEGG	null	0.0	ftr30475;triggering;0;1
cpx30477	cpx30477	KEGG	null	0.0	ftr30477;triggering;0;1
cpx30478	cpx30478	KEGG	null	0.0	ftr30478;triggering;0;1
cpx30480	cpx30480	KEGG	null	0.0	ftr30480;triggering;0;1
cpx30481	cpx30481	KEGG	null	0.0	ftr30481;triggering;0;1
cpx30482	cpx30482	KEGG	null	0.0	ftr30482;triggering;0;1
cpx30483	cpx30483	KEGG	null	0.0	ftr30483;triggering;0;1
cpx30485	cpx30485	KEGG	null	0.0	ftr30485;triggering;0;1
cpx30486	cpx30486	KEGG	null	0.0	ftr30486;triggering;0;1
cpx30487	cpx30487	KEGG	null	0.0	ftr30487;triggering;0;1
cpx30489	cpx30489	KEGG	null	0.0	ftr30489;triggering;0;1
cpx30490	cpx30490	KEGG	null	0.0	ftr30490;triggering;0;1
cpx30492	cpx30492	KEGG	null	0.0	ftr30492;triggering;0;1
cpx30493	cpx30493	KEGG	null	0.0	ftr30493;triggering;0;1
cpx30494	cpx30494	KEGG	null	0.0	ftr30494;triggering;0;1
cpx30495	cpx30495	KEGG	null	0.0	ftr30495;triggering;0;1
cpx30502	cpx30502	KEGG	null	0.0	ftr30502;triggering;0;1
cpx30519	cpx30519	KEGG	null	0.0	ftr30519;triggering;0;1
cpx30521	cpx30521	KEGG	null	0.0	ftr30521;triggering;0;1
cpx30522	cpx30522	KEGG	null	0.0	ftr30522;triggering;0;1
cpx30523	cpx30523	KEGG	null	0.0	ftr30523;triggering;0;1
cpx30525	cpx30525	KEGG	null	0.0	ftr30525;triggering;0;1
cpx30526	cpx30526	KEGG	null	0.0	ftr30526;triggering;0;1
cpx30527	cpx30527	KEGG	null	0.0	ftr30527;triggering;0;1
cpx30528	cpx30528	KEGG	null	0.0	ftr30528;triggering;0;1
cpx30529	cpx30529	KEGG	null	0.0	ftr30529;triggering;0;1
cpx30530	cpx30530	KEGG	null	0.0	ftr30530;triggering;0;1
cpx30532	cpx30532	KEGG	null	0.0	ftr30532;triggering;0;1
cpx30533	cpx30533	KEGG	null	0.0	ftr30533;triggering;0;1
cpx30534	cpx30534	KEGG	null	0.0	ftr30534;triggering;0;1
cpx30535	cpx30535	KEGG	null	0.0	ftr30535;triggering;0;1
cpx30536	cpx30536	KEGG	null	0.0	ftr30536;triggering;0;1
cpx30538	cpx30538	KEGG	null	0.0	ftr30538;triggering;0;1
cpx30539	cpx30539	KEGG	null	0.0	ftr30539;triggering;0;1
cpx30541	cpx30541	KEGG	null	0.0	ftr30541;triggering;0;1
cpx30542	cpx30542	KEGG	null	0.0	ftr30542;triggering;0;1
cpx30544	cpx30544	KEGG	null	0.0	ftr30544;triggering;0;1
cpx30545	cpx30545	KEGG	null	0.0	ftr30545;triggering;0;1
cpx30546	cpx30546	KEGG	null	0.0	ftr30546;triggering;0;1
cpx30547	cpx30547	KEGG	null	0.0	ftr30547;triggering;0;1
cpx30548	cpx30548	KEGG	null	0.0	ftr30548;triggering;0;1
cpx30549	cpx30549	KEGG	null	0.0	ftr30549;triggering;0;1
cpx30550	cpx30550	KEGG	null	0.0	ftr30550;triggering;0;1
cpx30551	cpx30551	KEGG	null	0.0	ftr30551;triggering;0;1
cpx30552	cpx30552	KEGG	null	0.0	ftr30552;triggering;0;1
cpx30553	cpx30553	KEGG	null	0.0	ftr30553;triggering;0;1
cpx30555	cpx30555	KEGG	null	0.0	ftr30555;triggering;0;1
cpx30556	cpx30556	KEGG	null	0.0	ftr30556;triggering;0;1
cpx30557	cpx30557	KEGG	null	0.0	ftr30557;triggering;0;1
cpx30558	cpx30558	KEGG	null	0.0	ftr30558;triggering;0;1
cpx30559	cpx30559	KEGG	null	0.0	ftr30559;triggering;0;1
cpx30560	cpx30560	KEGG	null	0.0	ftr30560;triggering;0;1
cpx30561	cpx30561	KEGG	null	0.0	ftr30561;triggering;0;1
cpx30562	cpx30562	KEGG	null	0.0	ftr30562;triggering;0;1
cpx30563	cpx30563	KEGG	null	0.0	ftr30563;triggering;0;1
cpx30564	cpx30564	KEGG	null	0.0	ftr30564;triggering;0;1
cpx30566	cpx30566	KEGG	null	0.0	ftr30566;triggering;0;1
cpx30568	cpx30568	KEGG	null	0.0	ftr30568;triggering;0;1
cpx30569	cpx30569	KEGG	null	0.0	ftr30569;triggering;0;1
cpx30570	cpx30570	KEGG	null	0.0	ftr30570;triggering;0;1
cpx30571	cpx30571	KEGG	null	0.0	ftr30571;triggering;0;1
cpx30572	cpx30572	KEGG	null	0.0	ftr30572;triggering;0;1
cpx30574	cpx30574	KEGG	null	0.0	ftr30574;triggering;0;1
cpx30575	cpx30575	KEGG	null	0.0	ftr30575;triggering;0;1
cpx30577	cpx30577	KEGG	null	0.0	ftr30577;triggering;0;1
cpx30578	cpx30578	KEGG	null	0.0	ftr30578;triggering;0;1
cpx30579	cpx30579	KEGG	null	0.0	ftr30579;triggering;0;1
cpx30580	cpx30580	KEGG	null	0.0	ftr30580;triggering;0;1
cpx30581	cpx30581	KEGG	null	0.0	ftr30581;triggering;0;1
cpx30582	cpx30582	KEGG	null	0.0	ftr30582;triggering;0;1
cpx30584	cpx30584	KEGG	null	0.0	ftr30584;triggering;0;1
cpx30587	cpx30587	KEGG	null	0.0	ftr30587;triggering;0;1
cpx30588	cpx30588	KEGG	null	0.0	ftr30588;triggering;0;1
cpx30590	cpx30590	KEGG	null	0.0	ftr30590;triggering;0;1
cpx30591	cpx30591	KEGG	null	0.0	ftr30591;triggering;0;1
cpx30592	cpx30592	KEGG	null	0.0	ftr30592;triggering;0;1
cpx30593	cpx30593	KEGG	null	0.0	ftr30593;triggering;0;1
cpx30594	cpx30594	KEGG	null	0.0	ftr30594;triggering;0;1
cpx30596	cpx30596	KEGG	null	0.0	ftr30596;triggering;0;1
cpx30597	cpx30597	KEGG	null	0.0	ftr30597;triggering;0;1
cpx30599	cpx30599	KEGG	null	0.0	ftr30599;triggering;0;1
cpx30600	cpx30600	KEGG	null	0.0	ftr30600;triggering;0;1
cpx30601	cpx30601	KEGG	null	0.0	ftr30601;triggering;0;1
cpx30602	cpx30602	KEGG	null	0.0	ftr30602;triggering;0;1
cpx30603	cpx30603	KEGG	null	0.0	ftr30603;triggering;0;1
cpx30604	cpx30604	KEGG	null	0.0	ftr30604;triggering;0;1
cpx30607	cpx30607	KEGG	null	0.0	ftr30607;triggering;0;1
cpx30623	cpx30623	KEGG	null	0.0	ftr30623;triggering;0;1
cpx30624	cpx30624	KEGG	null	0.0	ftr30624;triggering;0;1
cpx30625	cpx30625	KEGG	null	0.0	ftr30625;triggering;0;1
cpx30626	cpx30626	KEGG	null	0.0	ftr30626;triggering;0;1
cpx30627	cpx30627	KEGG	null	0.0	ftr30627;triggering;0;1
cpx30628	cpx30628	KEGG	null	0.0	ftr30628;triggering;0;1
cpx30629	cpx30629	KEGG	null	0.0	ftr30629;triggering;0;1
cpx30630	cpx30630	KEGG	null	0.0	ftr30630;triggering;0;1
cpx30632	cpx30632	KEGG	null	0.0	ftr30632;triggering;0;1
cpx30633	cpx30633	KEGG	null	0.0	ftr30633;triggering;0;1
cpx30635	cpx30635	KEGG	null	0.0	ftr30635;triggering;0;1
cpx30636	cpx30636	KEGG	null	0.0	ftr30636;triggering;0;1
cpx30637	cpx30637	KEGG	null	0.0	ftr30637;triggering;0;1
cpx30638	cpx30638	KEGG	null	0.0	ftr30638;triggering;0;1
cpx30639	cpx30639	KEGG	null	0.0	ftr30639;triggering;0;1
cpx30640	cpx30640	KEGG	null	0.0	ftr30640;triggering;0;1
cpx30641	cpx30641	KEGG	null	0.0	ftr30641;triggering;0;1
cpx30642	cpx30642	KEGG	null	0.0	ftr30642;triggering;0;1
cpx30643	cpx30643	KEGG	null	0.0	ftr30643;triggering;0;1
cpx30645	cpx30645	KEGG	null	0.0	ftr30645;triggering;0;1
cpx30647	cpx30647	KEGG	null	0.0	ftr30647;triggering;0;1
cpx30648	cpx30648	KEGG	null	0.0	ftr30648;triggering;0;1
cpx30650	cpx30650	KEGG	null	0.0	ftr30650;triggering;0;1
cpx30651	cpx30651	KEGG	null	0.0	ftr30651;triggering;0;1
cpx30652	cpx30652	KEGG	null	0.0	ftr30652;triggering;0;1
cpx30654	cpx30654	KEGG	null	0.0	ftr30654;triggering;0;1
cpx30655	cpx30655	KEGG	null	0.0	ftr30655;triggering;0;1
cpx30656	cpx30656	KEGG	null	0.0	ftr30656;triggering;0;1
cpx30657	cpx30657	KEGG	null	0.0	ftr30657;triggering;0;1
cpx30659	cpx30659	KEGG	null	0.0	ftr30659;triggering;0;1
cpx30661	cpx30661	KEGG	null	0.0	ftr30661;triggering;0;1
cpx30662	cpx30662	KEGG	null	0.0	ftr30662;triggering;0;1
cpx30663	cpx30663	KEGG	null	0.0	ftr30663;triggering;0;1
cpx30664	cpx30664	KEGG	null	0.0	ftr30664;triggering;0;1
cpx30665	cpx30665	KEGG	null	0.0	ftr30665;triggering;0;1
cpx30666	cpx30666	KEGG	null	0.0	ftr30666;triggering;0;1
cpx30668	cpx30668	KEGG	null	0.0	ftr30668;triggering;0;1
cpx30669	cpx30669	KEGG	null	0.0	ftr30669;triggering;0;1
cpx30671	cpx30671	KEGG	null	0.0	ftr30671;triggering;0;1
cpx30673	cpx30673	KEGG	null	0.0	ftr30673;triggering;0;1
cpx30674	cpx30674	KEGG	null	0.0	ftr30674;triggering;0;1
cpx30675	cpx30675	KEGG	null	0.0	ftr30675;triggering;0;1
cpx30676	cpx30676	KEGG	null	0.0	ftr30676;triggering;0;1
cpx30678	cpx30678	KEGG	null	0.0	ftr30678;triggering;0;1
cpx30679	cpx30679	KEGG	null	0.0	ftr30679;triggering;0;1
cpx30680	cpx30680	KEGG	null	0.0	ftr30680;triggering;0;1
cpx30683	cpx30683	KEGG	null	0.0	ftr30683;triggering;0;1
cpx30684	cpx30684	KEGG	null	0.0	ftr30684;triggering;0;1
cpx30685	cpx30685	KEGG	null	0.0	ftr30685;triggering;0;1
cpx30686	cpx30686	KEGG	null	0.0	ftr30686;triggering;0;1
cpx30687	cpx30687	KEGG	null	0.0	ftr30687;triggering;0;1
cpx30688	cpx30688	KEGG	null	0.0	ftr30688;triggering;0;1
cpx30689	cpx30689	KEGG	null	0.0	ftr30689;triggering;0;1
cpx30690	cpx30690	KEGG	null	0.0	ftr30690;triggering;0;1
cpx30691	cpx30691	KEGG	null	0.0	ftr30691;triggering;0;1
cpx30692	cpx30692	KEGG	null	0.0	ftr30692;triggering;0;1
cpx30693	cpx30693	KEGG	null	0.0	ftr30693;triggering;0;1
cpx30694	cpx30694	KEGG	null	0.0	ftr30694;triggering;0;1
cpx30695	cpx30695	KEGG	null	0.0	ftr30695;triggering;0;1
cpx30696	cpx30696	KEGG	null	0.0	ftr30696;triggering;0;1
cpx30697	cpx30697	KEGG	null	0.0	ftr30697;triggering;0;1
cpx30698	cpx30698	KEGG	null	0.0	ftr30698;triggering;0;1
cpx30699	cpx30699	KEGG	null	0.0	ftr30699;triggering;0;1
cpx30700	cpx30700	KEGG	null	0.0	ftr30700;triggering;0;1
cpx30701	cpx30701	KEGG	null	0.0	ftr30701;triggering;0;1
cpx30702	cpx30702	KEGG	null	0.0	ftr30702;triggering;0;1
cpx30703	cpx30703	KEGG	null	0.0	ftr30703;triggering;0;1
cpx30704	cpx30704	KEGG	null	0.0	ftr30704;triggering;0;1
cpx30705	cpx30705	KEGG	null	0.0	ftr30705;triggering;0;1
cpx30706	cpx30706	KEGG	null	0.0	ftr30706;triggering;0;1
cpx30707	cpx30707	KEGG	null	0.0	ftr30707;triggering;0;1
cpx30708	cpx30708	KEGG	null	0.0	ftr30708;triggering;0;1
cpx30709	cpx30709	KEGG	null	0.0	ftr30709;triggering;0;1
cpx30710	cpx30710	KEGG	null	0.0	ftr30710;triggering;0;1
cpx30711	cpx30711	KEGG	null	0.0	ftr30711;triggering;0;1
cpx30712	cpx30712	KEGG	null	0.0	ftr30712;triggering;0;1
cpx30713	cpx30713	KEGG	null	0.0	ftr30713;triggering;0;1
cpx30714	cpx30714	KEGG	null	0.0	ftr30714;triggering;0;1
cpx30715	cpx30715	KEGG	null	0.0	ftr30715;triggering;0;1
cpx30716	cpx30716	KEGG	null	0.0	ftr30716;triggering;0;1
cpx30717	cpx30717	KEGG	null	0.0	ftr30717;triggering;0;1
cpx30718	cpx30718	KEGG	null	0.0	ftr30718;triggering;0;1
cpx30719	cpx30719	KEGG	null	0.0	ftr30719;triggering;0;1
cpx30720	cpx30720	KEGG	null	0.0	ftr30720;triggering;0;1
cpx30721	cpx30721	KEGG	null	0.0	ftr30721;triggering;0;1
cpx30722	cpx30722	KEGG	null	0.0	ftr30722;triggering;0;1
cpx30723	cpx30723	KEGG	null	0.0	ftr30723;triggering;0;1
cpx30724	cpx30724	KEGG	null	0.0	ftr30724;triggering;0;1
cpx30725	cpx30725	KEGG	null	0.0	ftr30725;triggering;0;1
cpx30726	cpx30726	KEGG	null	0.0	ftr30726;triggering;0;1
cpx30727	cpx30727	KEGG	null	0.0	ftr30727;triggering;0;1
cpx30728	cpx30728	KEGG	null	0.0	ftr30728;triggering;0;1
cpx30729	cpx30729	KEGG	null	0.0	ftr30729;triggering;0;1
cpx30730	cpx30730	KEGG	null	0.0	ftr30730;triggering;0;1
cpx30731	cpx30731	KEGG	null	0.0	ftr30731;triggering;0;1
cpx30732	cpx30732	KEGG	null	0.0	ftr30732;triggering;0;1
cpx30733	cpx30733	KEGG	null	0.0	ftr30733;triggering;0;1
cpx30734	cpx30734	KEGG	null	0.0	ftr30734;triggering;0;1
cpx30735	cpx30735	KEGG	null	0.0	ftr30735;triggering;0;1
cpx30736	cpx30736	KEGG	null	0.0	ftr30736;triggering;0;1
cpx30737	cpx30737	KEGG	null	0.0	ftr30737;triggering;0;1
cpx30738	cpx30738	KEGG	null	0.0	ftr30738;triggering;0;1
cpx30739	cpx30739	KEGG	null	0.0	ftr30739;triggering;0;1
cpx30740	cpx30740	KEGG	null	0.0	ftr30740;triggering;0;1
cpx30741	cpx30741	KEGG	null	0.0	ftr30741;triggering;0;1
cpx30742	cpx30742	KEGG	null	0.0	ftr30742;triggering;0;1
cpx30743	cpx30743	KEGG	null	0.0	ftr30743;triggering;0;1
cpx30744	cpx30744	KEGG	null	0.0	ftr30744;triggering;0;1
cpx30745	cpx30745	KEGG	null	0.0	ftr30745;triggering;0;1
cpx30746	cpx30746	KEGG	null	0.0	ftr30746;triggering;0;1
cpx30747	cpx30747	KEGG	null	0.0	ftr30747;triggering;0;1
cpx30748	cpx30748	KEGG	null	0.0	ftr30748;triggering;0;1
cpx30749	cpx30749	KEGG	null	0.0	ftr30749;triggering;0;1
cpx30750	cpx30750	KEGG	null	0.0	ftr30750;triggering;0;1
cpx30751	cpx30751	KEGG	null	0.0	ftr30751;triggering;0;1
cpx30752	cpx30752	KEGG	null	0.0	ftr30752;triggering;0;1
cpx30753	cpx30753	KEGG	null	0.0	ftr30753;triggering;0;1
cpx30754	cpx30754	KEGG	null	0.0	ftr30754;triggering;0;1
cpx30755	cpx30755	KEGG	null	0.0	ftr30755;triggering;0;1
cpx30756	cpx30756	KEGG	null	0.0	ftr30756;triggering;0;1
cpx30758	cpx30758	KEGG	null	0.0	ftr30758;triggering;0;1
cpx30759	cpx30759	KEGG	null	0.0	ftr30759;triggering;0;1
cpx30760	cpx30760	KEGG	null	0.0	ftr30760;triggering;0;1
cpx30761	cpx30761	KEGG	null	0.0	ftr30761;triggering;0;1
cpx30762	cpx30762	KEGG	null	0.0	ftr30762;triggering;0;1
cpx30763	cpx30763	KEGG	null	0.0	ftr30763;triggering;0;1
cpx30764	cpx30764	KEGG	null	0.0	ftr30764;triggering;0;1
cpx30765	cpx30765	KEGG	null	0.0	ftr30765;triggering;0;1
cpx30766	cpx30766	KEGG	null	0.0	ftr30766;triggering;0;1
cpx30767	cpx30767	KEGG	null	0.0	ftr30767;triggering;0;1
cpx30768	cpx30768	KEGG	null	0.0	ftr30768;triggering;0;1
cpx30769	cpx30769	KEGG	null	0.0	ftr30769;triggering;0;1
cpx30770	cpx30770	KEGG	null	0.0	ftr30770;triggering;0;1
cpx30772	cpx30772	KEGG	null	0.0	ftr30772;triggering;0;1
cpx30773	cpx30773	KEGG	null	0.0	ftr30773;triggering;0;1
cpx30775	cpx30775	KEGG	null	0.0	ftr30775;triggering;0;1
cpx30776	cpx30776	KEGG	null	0.0	ftr30776;triggering;0;1
cpx30777	cpx30777	KEGG	null	0.0	ftr30777;triggering;0;1
cpx30778	cpx30778	KEGG	null	0.0	ftr30778;triggering;0;1
cpx30779	cpx30779	KEGG	null	0.0	ftr30779;triggering;0;1
cpx30780	cpx30780	KEGG	null	0.0	ftr30780;triggering;0;1
cpx30781	cpx30781	KEGG	null	0.0	ftr30781;triggering;0;1
cpx30782	cpx30782	KEGG	null	0.0	ftr30782;triggering;0;1
cpx30783	cpx30783	KEGG	null	0.0	ftr30783;triggering;0;1
cpx30784	cpx30784	KEGG	null	0.0	ftr30784;triggering;0;1
cpx30785	cpx30785	KEGG	null	0.0	ftr30785;triggering;0;1
cpx30786	cpx30786	KEGG	null	0.0	ftr30786;triggering;0;1
cpx30787	cpx30787	KEGG	null	0.0	ftr30787;triggering;0;1
cpx30788	cpx30788	KEGG	null	0.0	ftr30788;triggering;0;1
cpx30789	cpx30789	KEGG	null	0.0	ftr30789;triggering;0;1
cpx30790	cpx30790	KEGG	null	0.0	ftr30790;triggering;0;1
cpx30791	cpx30791	KEGG	null	0.0	ftr30791;triggering;0;1
cpx30792	cpx30792	KEGG	null	0.0	ftr30792;triggering;0;1
cpx30793	cpx30793	KEGG	null	0.0	ftr30793;triggering;0;1
cpx30794	cpx30794	KEGG	null	0.0	ftr30794;triggering;0;1
